#property,line_cd,station_cd1,station_cd2
5743,28005,2800516,2800517
5744,28005,2800517,2800518
5745,28005,2800518,2800519
5746,28005,2800519,2800520
5747,28006,2800601,2800602
5748,28006,2800602,2800603
5749,28006,2800603,2800604
5750,28006,2800604,2800605
5751,28006,2800605,2800606
5752,28006,2800606,2800607
5753,28006,2800607,2800608
5754,28006,2800608,2800609
5755,28006,2800609,2800610
5756,28006,2800610,2800611
5757,28006,2800611,2800612
5758,28006,2800612,2800613
5759,28006,2800613,2800614
5760,28006,2800614,2800615
5761,28006,2800615,2800616
5762,28006,2800616,2800617
5763,28006,2800617,2800618
5764,28006,2800618,2800619
5765,28006,2800619,2800620
5766,28006,2800620,2800621
5767,28006,2800621,2800622
5768,28006,2800622,2800623
5769,28006,2800623,2800624
5770,28007,2800701,2800702
5771,28008,2800801,2800802
5772,28008,2800802,2800803
5773,28008,2800803,2800804
5774,28008,2800804,2800805
5775,28008,2800805,2800806
5776,28008,2800806,2800807
5777,28008,2800807,2800808
5778,28008,2800808,2800809
5779,28008,2800809,2800810
5780,28008,2800810,2800811
5781,28008,2800811,2800814
5782,28008,2800812,2800813
5783,28008,2800814,2800812
5784,28009,2800901,2800902
5785,28009,2800902,2800903
5786,28009,2800903,2800904
5787,28009,2800904,2800905
5788,28009,2800905,2800906
5789,28009,2800906,2800907
5790,28009,2800907,2800908
5791,28009,2800908,2800909
5792,28009,2800909,2800910
5793,28009,2800910,2800911
5794,28009,2800911,2800912
5795,28009,2800912,2800913
5796,28009,2800913,2800914
5797,28009,2800914,2800915
5798,28009,2800915,2800916
5799,28009,2800916,2800917
5800,28009,2800917,2800918
5801,28009,2800918,2800919
5802,28010,2801001,2801002
5803,28010,2801002,2801003
5804,28010,2801003,2801004
5805,28010,2801004,2801005
5806,28010,2801005,2801006
5807,28010,2801006,2801007
5808,28010,2801007,2801008
5809,28010,2801008,2801009
5810,28010,2801009,2801010
5811,28010,2801010,2801011
5812,28010,2801011,2801012
5813,28010,2801012,2801013
5814,28010,2801013,2801014
5815,28010,2801014,2801015
5816,28010,2801015,2801016
5817,29001,2900101,2900102
5818,29001,2900102,2900103
5819,29001,2900103,2900104
5820,29001,2900104,2900105
5821,29001,2900105,2900106
5822,29001,2900106,2900107
5823,29001,2900107,2900108
5824,29001,2900108,2900109
5825,29001,2900109,2900110
5826,29001,2900110,2900111
5827,29001,2900111,2900112
5828,29001,2900112,2900113
5829,29001,2900113,2900114
5830,29001,2900114,2900115
5831,29001,2900115,2900116
5832,29001,2900116,2900117
5833,29001,2900117,2900118
5834,29002,2900201,2900202
5835,29002,2900202,2900203
5836,29002,2900203,2900204
5837,29002,2900204,2900205
5838,29002,2900205,2900206
5839,29002,2900206,2900207
5840,29002,2900207,2900208
5841,30001,3000101,3000102
5842,30001,3000102,3000103
5843,30001,3000103,3000104
5844,30001,3000104,3000105
5845,30001,3000105,3000106
5846,30001,3000106,3000107
5847,30001,3000107,3000108
5848,30001,3000108,3000109
5849,30001,3000109,3000110
5850,30001,3000110,3000111
5851,30001,3000111,3000112
5852,30001,3000112,3000113
5853,30001,3000113,3000114
5854,30001,3000114,3000115
5855,30001,3000115,3000116
5856,30001,3000116,3000117
5857,30001,3000117,3000118
5858,30001,3000118,3000119
5859,30001,3000119,3000120
5860,30001,3000120,3000121
5861,30001,3000121,3000122
5862,30001,3000122,3000123
5863,30001,3000123,3000124
5864,30001,3000124,3000125
5865,30001,3000125,3000126
5866,30001,3000126,3000127
5867,30001,3000127,3000128
5868,30001,3000128,3000129
5869,30001,3000129,3000130
5870,30001,3000130,3000131
5871,30001,3000131,3000132
5872,30001,3000132,3000133
5873,30001,3000133,3000134
5874,30001,3000134,3000135
5875,30001,3000135,3000136
5876,30001,3000136,3000137
5877,30001,3000137,3000138
5878,30001,3000138,3000139
5879,30001,3000139,3000140
5880,30001,3000140,3000141
5881,30001,3000141,3000142
5882,30001,3000142,3000143
5883,30001,3000143,3000144
5884,30001,3000144,3000145
5885,30001,3000145,3000146
5886,30001,3000146,3000147
5887,30001,3000147,3000148
5888,30001,3000148,3000149
5889,30001,3000149,3000150
5890,30001,3000150,3000151
5891,30001,3000151,3000152
5892,30001,3000152,3000153
5893,30001,3000153,3000154
5894,30001,3000154,3000155
5895,30001,3000155,3000156
5896,30001,3000156,3000157
5897,30001,3000157,3000158
5898,30001,3000158,3000159
5899,30001,3000159,3000160
5900,30002,3000201,3000202
5901,30002,3000202,3000203
5902,30002,3000203,3000204
5903,30002,3000204,3000205
5904,30003,3000301,3000302
5905,30003,3000302,3000303
5906,30003,3000303,3000304
5907,30003,3000304,3000305
5908,30003,3000305,3000306
5909,30003,3000306,3000316
5910,30003,3000307,3000308
5911,30003,3000308,3000309
5912,30003,3000309,3000310
5913,30003,3000310,3000311
5914,30003,3000311,3000313
5915,30003,3000313,3000315
5916,30003,3000316,3000307
5917,30004,3000401,3000402
5918,30004,3000402,3000403
5919,30004,3000403,3000404
5920,30004,3000404,3000405
5921,30004,3000405,3000406
5922,30004,3000406,3000407
5923,30004,3000407,3000408
5924,30004,3000408,3000409
5925,30004,3000409,3000410
5926,30005,3000501,3000502
5927,30005,3000502,3000503
5928,30005,3000503,3000504
5929,30005,3000504,3000505
5930,30005,3000505,3000506
5931,30005,3000506,3000507
5932,30005,3000507,3000508
5933,30005,3000508,3000509
5934,30005,3000509,3000510
5935,30005,3000510,3000511
5936,30005,3000511,3000512
5937,30005,3000512,3000513
5938,30005,3000513,3000514
5939,30005,3000514,3000515
5940,30005,3000515,3000516
5941,30005,3000516,3000517
5942,30005,3000517,3000518
5943,30005,3000518,3000519
5944,30005,3000519,3000520
5945,30005,3000520,3000521
5946,30005,3000521,3000522
5947,30005,3000522,3000523
5948,30006,3000601,3000602
5949,30006,3000602,3000603
5950,30006,3000603,3000604
5951,30006,3000604,3000605
5952,30006,3000605,3000606
5953,30006,3000606,3000607
5954,30006,3000607,3000608
5955,30006,3000608,3000609
5956,30007,3000701,3000702
5957,30007,3000702,3000703
5958,30008,3000801,3000802
5959,30008,3000802,3000803
5960,30008,3000803,3000804
5961,30008,3000804,3000805
5962,30008,3000805,3000806
5963,30008,3000806,3000807
5964,30008,3000807,3000808
5965,30008,3000808,3000809
5966,30008,3000809,3000810
5967,30008,3000810,3000811
5968,30008,3000811,3000812
5969,30008,3000812,3000813
5970,30008,3000813,3000814
5971,30008,3000814,3000815
5972,30008,3000815,3000816
5973,30008,3000816,3000817
5974,30008,3000817,3000818
5975,30008,3000818,3000819
5976,30008,3000819,3000820
5977,30008,3000820,3000821
5978,30008,3000821,3000822
5979,30008,3000822,3000823
5980,30008,3000823,3000824
5981,30008,3000824,3000825
5982,30008,3000825,3000826
5983,30009,3000901,3000902
5984,30009,3000902,3000903
5985,30009,3000903,3000904
5986,30009,3000904,3000905
5987,30009,3000905,3000906
5988,30009,3000906,3000907
5989,30009,3000907,3000908
5990,30009,3000908,3000910
5991,30009,3000910,3000911
5992,30009,3000911,3000912
5993,30009,3000912,3000913
5994,30009,3000913,3000914
5995,30009,3000914,3000915
5996,30009,3000915,3000916
5997,30009,3000916,3000917
5998,30009,3000917,3000918
5999,30009,3000918,3000920
6000,30009,3000920,3000921
6001,30010,3001001,3001002
6002,30010,3001002,3001003
6003,30010,3001003,3001004
6004,30010,3001004,3001005
6005,30010,3001005,3001006
6006,30011,3001101,3001102
6007,30012,3001201,3001202
6008,30012,3001202,3001203
6009,30012,3001203,3001204
6010,30012,3001204,3001205
6011,30012,3001205,3001206
6012,30012,3001206,3001207
6013,30012,3001207,3001208
6014,30012,3001208,3001209
6015,30012,3001209,3001210
6016,30012,3001210,3001211
6017,30012,3001211,3001212
6018,30012,3001212,3001213
6019,30012,3001213,3001214
6020,30012,3001214,3001215
6021,30012,3001215,3001216
6022,30012,3001216,3001217
6023,30012,3001217,3001218
6024,30012,3001218,3001219
6025,30012,3001219,3001220
6026,30013,3001301,3001302
6027,30013,3001302,3001303
6028,30013,3001303,3001304
6029,30013,3001304,3001305
6030,30013,3001305,3001306
6031,30013,3001306,3001307
6032,30013,3001307,3001308
6033,30014,3001401,3001403
6034,30014,3001403,3001404
6035,30014,3001404,3001405
6036,30014,3001405,3001406
6037,30014,3001406,3001407
6038,30014,3001407,3001408
6039,30014,3001408,3001409
6040,30014,3001409,3001410
6041,30014,3001410,3001411
6042,30014,3001411,3001412
6043,30014,3001412,3001413
6044,30014,3001413,3001414
6045,30014,3001414,3001415
6046,30014,3001415,3001416
6047,30014,3001416,3001417
6048,30014,3001417,3001418
6049,30014,3001418,3001419
6050,30014,3001419,3001420
6051,30014,3001420,3001421
6052,30014,3001421,3001422
6053,30014,3001422,3001423
6054,30015,3001501,3001502
6055,30015,3001502,3001503
6056,30015,3001503,3001504
6057,30015,3001504,3001505
6058,30015,3001505,3001506
6059,30015,3001506,3001507
6060,30015,3001507,3001508
6061,30015,3001508,3001509
6062,30015,3001509,3001510
6063,30015,3001510,3001511
6064,30015,3001511,3001512
6065,30015,3001512,3001513
6066,30015,3001513,3001514
6067,30015,3001514,3001515
6068,30015,3001515,3001516
6069,30015,3001516,3001517
6070,30015,3001517,3001518
6071,30015,3001518,3001519
6072,30015,3001519,3001520
6073,30016,3001601,3001602
6074,30016,3001602,3001603
6075,30016,3001603,3001604
6076,30016,3001604,3001605
6077,30016,3001605,3001606
6078,30016,3001606,3001607
6079,30016,3001607,3001608
6080,30016,3001608,3001609
6081,30016,3001609,3001610
6082,30016,3001610,3001611
6083,30016,3001611,3001612
6084,30016,3001612,3001613
6085,30016,3001613,3001614
6086,30016,3001614,3001615
6087,30016,3001615,3001616
6088,30016,3001616,3001617
6089,30016,3001617,3001618
6090,30017,3001701,3001702
6091,30017,3001702,3001703
6092,30017,3001703,3001704
6093,30017,3001704,3001705
6094,30017,3001705,3001706
6095,30017,3001706,3001707
6096,30017,3001707,3001708
6097,30017,3001708,3001709
6098,30017,3001709,3001710
6099,30017,3001710,3001711
6100,30018,3001801,3001802
6101,30018,3001802,3001803
6102,30018,3001803,3001804
6103,30018,3001804,3001805
6104,30018,3001805,3001806
6105,30018,3001806,3001807
6106,30018,3001807,3001808
6107,30018,3001808,3001809
6108,30018,3001809,3001810
6109,30018,3001810,3001811
6110,30018,3001811,3001812
6111,30018,3001812,3001813
6112,30018,3001813,3001814
6113,30019,3001901,3001902
6114,30019,3001902,3001903
6115,30020,3002001,3002002
6116,30020,3002002,3002003
6117,30020,3002003,3002004
6118,30020,3002004,3002005
6119,30020,3002005,3002006
6120,30020,3002006,3002007
6121,30020,3002007,3002008
6122,30020,3002008,3002009
6123,30021,3002101,3002102
6124,31001,3100101,3100102
6125,31001,3100102,3100103
6126,31002,3100201,3100202
6127,31002,3100202,3100203
6128,31002,3100203,3100204
6129,31002,3100204,3100205
6130,31002,3100205,3100206
6131,31002,3100206,3100207
6132,31002,3100207,3100208
6133,31002,3100208,3100209
6134,31002,3100209,3100210
6135,31002,3100210,3100211
6136,31002,3100211,3100212
6137,31002,3100212,3100213
6138,31002,3100213,3100214
6139,31002,3100214,3100215
6140,31002,3100215,3100216
6141,31002,3100216,3100217
6142,31003,3100301,3100302
6143,31003,3100302,3100303
6144,31003,3100303,3100304
6145,31003,3100304,3100305
6146,31003,3100305,3100306
6147,31003,3100306,3100307
6148,31003,3100307,3100308
6149,31003,3100308,3100309
6150,31003,3100309,3100310
6151,31003,3100310,3100311
6152,31003,3100311,3100312
6153,31003,3100312,3100313
6154,31003,3100313,3100314
6155,31003,3100314,3100315
6156,31003,3100315,3100316
6157,31003,3100316,3100317
6158,31003,3100317,3100318
6159,31003,3100318,3100319
6160,31003,3100319,3100320
6161,31003,3100320,3100321
6162,31003,3100321,3100322
6163,31003,3100322,3100323
6164,31003,3100323,3100324
6165,31003,3100324,3100325
6166,31003,3100325,3100326
6167,31003,3100326,3100327
6168,31003,3100327,3100328
6169,31004,3100401,3100402
6170,31004,3100402,3100403
6171,31004,3100403,3100404
6172,31004,3100404,3100405
6173,31004,3100405,3100406
6174,31004,3100406,3100407
6175,31004,3100407,3100408
6176,31004,3100408,3100409
6177,31004,3100409,3100410
6178,31004,3100410,3100411
6179,31004,3100411,3100412
6180,31004,3100412,3100413
6181,31004,3100413,3100414
6182,31004,3100414,3100415
6183,31004,3100415,3100416
6184,31004,3100416,3100417
6185,31004,3100417,3100418
6186,31004,3100418,3100419
6187,31004,3100419,3100420
6188,31004,3100420,3100421
6189,31004,3100421,3100422
6190,31004,3100422,3100423
6191,31004,3100423,3100424
6192,31004,3100424,3100425
6193,31004,3100425,3100426
6194,31004,3100426,3100427
6195,31005,3100501,3100502
6196,31005,3100502,3100503
6197,31005,3100503,3100504
6198,31005,3100504,3100505
6199,31005,3100505,3100506
6200,31005,3100506,3100507
6201,31005,3100507,3100508
6202,31005,3100508,3100509
6203,31005,3100509,3100510
6204,31005,3100510,3100511
6205,31005,3100511,3100512
6206,31005,3100512,3100513
6207,31005,3100513,3100514
6208,31005,3100514,3100515
6209,31005,3100515,3100516
6210,31005,3100516,3100517
6211,31005,3100517,3100518
6212,31005,3100518,3100519
6213,31005,3100519,3100520
6214,31005,3100520,3100521
6215,31005,3100521,3100522
6216,31005,3100522,3100523
6217,31005,3100523,3100524
6218,31005,3100524,3100525
6219,31005,3100525,3100526
6220,31005,3100526,3100527
6221,31005,3100527,3100528
6222,31005,3100528,3100529
6223,31005,3100529,3100530
6224,31005,3100530,3100531
6225,31005,3100531,3100532
6226,31005,3100532,3100533
6227,31005,3100533,3100534
6228,31005,3100534,3100535
6229,31005,3100535,3100536
6230,31005,3100536,3100537
6231,31005,3100537,3100538
6232,31005,3100538,3100539
6233,31005,3100539,3100540
6234,31005,3100540,3100541
6235,31005,3100541,3100542
6236,31005,3100542,3100543
6237,31005,3100543,3100544
6238,31005,3100544,3100545
6239,31005,3100545,3100546
6240,31005,3100546,3100547
6241,31005,3100547,3100548
6242,31006,3100601,3100602
6243,31006,3100602,3100603
6244,31006,3100603,3100604
6245,31006,3100604,3100605
6246,31006,3100605,3100606
6247,31006,3100606,3100607
6248,31006,3100607,3100608
6249,31006,3100608,3100609
6250,31006,3100609,3100610
6251,31006,3100610,3100611
6252,31006,3100611,3100612
6253,31006,3100612,3100613
6254,31006,3100613,3100614
6255,31007,3100701,3100702
6256,31007,3100702,3100703
6257,31007,3100703,3100704
6258,31007,3100704,3100705
6259,31007,3100705,3100706
6260,31007,3100706,3100707
6261,31007,3100707,3100708
6262,31007,3100708,3100709
6263,31007,3100709,3100710
6264,31007,3100710,3100711
6265,31007,3100711,3100712
6266,31007,3100712,3100713
6267,31007,3100713,3100714
6268,31007,3100714,3100715
6269,31007,3100715,3100716
6270,31008,3100801,3100802
6271,31008,3100802,3100803
6272,31008,3100803,3100804
6273,31008,3100804,3100805
6274,31008,3100805,3100806
6275,31008,3100806,3100807
6276,31008,3100807,3100808
6277,31008,3100808,3100809
6278,31008,3100809,3100810
6279,31009,3100901,3100902
6280,31009,3100902,3100903
6281,31009,3100903,3100904
6282,31009,3100904,3100905
6283,31009,3100905,3100906
6284,31009,3100906,3100907
6285,31009,3100907,3100908
6286,31009,3100908,3100909
6287,31009,3100909,3100910
6288,31009,3100910,3100911
6289,31009,3100911,3100912
6290,31009,3100912,3100913
6291,31009,3100913,3100914
6292,31010,3101001,3101002
6293,31010,3101002,3101003
6294,31010,3101003,3101004
6295,31010,3101004,3101005
6296,31011,3101101,3101102
6297,31011,3101102,3101103
6298,31011,3101103,3101104
6299,31012,3101201,3101202
6300,31012,3101202,3101203
6301,31013,3101301,3101302
6302,31013,3101302,3101303
6303,31013,3101303,3101304
6304,31013,3101304,3101305
6305,31013,3101305,3101306
6306,31013,3101306,3101307
6307,31013,3101307,3101308
6308,31014,3101401,3101402
6309,31014,3101402,3101403
6310,31014,3101403,3101404
6311,31015,3101501,3101502
6312,31015,3101502,3101503
6313,31015,3101503,3101504
6314,31015,3101504,3101505
6315,31015,3101505,3101506
6316,31015,3101506,3101507
6317,31015,3101507,3101508
6318,31015,3101508,3101509
6319,31015,3101509,3101510
6320,31015,3101510,3101511
6321,31015,3101511,3101512
6322,31015,3101512,3101513
6323,31015,3101513,3101514
6324,31015,3101514,3101515
6325,31015,3101515,3101516
6326,31016,3101601,3101602
6327,31016,3101602,3101603
6328,31016,3101603,3101604
6329,31016,3101604,3101605
6330,31016,3101605,3101606
6331,31016,3101606,3101607
6332,31016,3101607,3101608
6333,31016,3101608,3101609
6334,31016,3101609,3101610
6335,31016,3101610,3101611
6336,31016,3101611,3101612
6337,31017,3101701,3101702
6338,31017,3101702,3101703
6339,31017,3101703,3101704
6340,31017,3101704,3101705
6341,31017,3101705,3101706
6342,31017,3101706,3101707
6343,31017,3101707,3101708
6344,31018,3101801,3101802
6345,31018,3101802,3101803
6346,31018,3101803,3101804
6347,31019,3101901,3101902
6348,31019,3101902,3101903
6349,31019,3101903,3101904
6350,31019,3101904,3101905
6351,31020,3102001,3102002
6352,31020,3102002,3102003
